交易时间,比利时BFX,日经225,墨西哥BOLSA,恒生指数,韩国综合指数,荷兰AEX,Costa Rica Indice Accionario,加拿大多伦多S&P/TSX 综合指数,S&P CLX IPSA
2019-12-30,3967.18,23656.62,43657.48,28319.39,2197.67,605.83,9736.55,17098.56,4669.85
2019-12-31,3955.83,23656.62,43541.02,28189.75,2197.67,604.58,9736.55,17063.43,4669.85
2020-01-02,4015.93,23656.62,44437.23,28543.52,2175.17,612.87,9736.55,17099.95,4804.59
2020-01-03,3994.61,23656.62,44624.85,28451.5,2176.46,611.06,9736.55,17066.12,4839.7
2020-01-06,3971.78,23204.86,44495.3,28226.19,2155.07,607.24,9713.85,17105.47,4884.39
2020-01-07,3984.73,23575.72,44157.81,28322.06,2175.54,609.71,9704.27,17168.06,4913.36
2020-01-08,3980.69,23204.76,44470.91,28087.92,2151.31,610.48,9704.27,17167.82,4909.76
2020-01-09,4013.98,23739.87,44572.17,28561.0,2186.45,612.55,9726.96,17235.57,4898.43
2020-01-10,4009.88,23850.57,44660.33,28638.2,2206.39,610.43,9726.96,17234.49,4996.19
2020-01-13,3984.58,23850.57,44847.47,28954.94,2229.26,608.9,9727.01,17293.42,4958.79
2020-01-14,3990.63,24025.17,44773.24,28885.14,2238.88,611.15,9727.01,17352.9,4922.18
2020-01-15,3970.72,23916.58,44453.33,28773.59,2230.98,611.56,9726.95,17415.17,4883.68
2020-01-16,3987.78,23933.13,45303.08,28883.04,2248.05,612.06,9726.95,17484.77,4893.52
2020-01-17,4007.2,24041.26,45817.76,29056.42,2250.57,615.57,9726.95,17559.02,4881.32
2020-01-20,4012.67,24083.51,45817.76,28795.91,2262.64,614.23,9523.01,17597.39,4816.01
2020-01-21,4018.85,23864.56,45637.32,27985.33,2239.69,611.89,9528.39,17572.28,4693.92
2020-01-22,4015.71,24031.35,45604.44,28341.04,2267.25,611.56,9535.57,17599.86,4670.02
2020-01-23,3978.3,23795.44,45476.43,27909.12,2246.13,605.62,9535.57,17621.78,4652.01
2020-01-24,4002.84,23827.18,45141.62,27949.64,2246.13,614.24,9535.61,17565.34,4640.86
2020-01-27,3903.5,23343.51,44134.39,27949.64,2246.13,598.69,9535.61,17442.52,4561.6
2020-01-28,3956.11,23215.71,44717.94,27949.64,2176.72,602.96,9535.61,17500.88,4570.42
2020-01-29,3965.01,23379.4,45132.6,27160.63,2185.28,605.22,9535.61,17511.75,4573.85
2020-01-30,3927.86,22977.75,44862.76,26449.13,2148.0,598.95,9535.59,17490.56,4550.91
2020-01-31,3907.61,23205.18,44108.31,26312.63,2119.01,589.5,9535.59,17318.49,4572.06
2020-02-03,3929.27,22971.94,44108.31,26356.98,2118.88,592.36,9535.25,17379.76,4579.45
2020-02-04,4039.92,23084.59,45047.07,26675.98,2157.9,605.4,9535.24,17512.73,4669.25
2020-02-05,4103.04,23319.56,44782.86,26786.74,2165.63,613.41,9535.24,17651.59,4675.28
2020-02-06,4140.23,23873.59,44493.15,27493.7,2227.94,618.75,9535.24,17757.49,4699.53
2020-02-07,4095.2,23827.98,44399.33,27404.27,2211.95,616.46,9535.24,17655.49,4686.83
2020-02-10,4101.8,23685.98,44290.53,27241.34,2201.07,617.1,9535.24,17740.57,4627.63
2020-02-11,4152.3,23685.98,45027.41,27583.88,2223.12,623.85,9535.24,17777.11,4660.27
2020-02-12,4184.27,23861.21,45338.37,27823.66,2238.38,629.03,9535.24,17832.85,4667.9
2020-02-13,4182.78,23827.73,44985.99,27730.0,2232.96,629.14,9535.24,17821.17,4659.81
2020-02-14,4185.44,23687.59,45004.62,27815.6,2243.59,629.23,9535.24,17848.36,4655.86
2020-02-17,4198.31,23523.24,45004.62,27959.6,2242.17,629.17,9535.24,17848.36,4631.33
2020-02-18,4164.5,23193.8,44974.11,27530.2,2208.88,625.43,9535.23,17858.34,4543.62
2020-02-19,4139.26,23400.7,44901.5,27655.81,2210.34,629.2,9535.23,17925.36,4519.19
2020-02-20,4119.04,23479.15,44774.54,27609.16,2195.5,622.12,9535.23,17944.06,4536.05
2020-02-21,4078.44,23386.74,44802.54,27308.81,2162.84,617.33,9535.23,17843.53,4532.62
2020-02-24,3917.64,23386.74,43818.07,26820.88,2079.04,592.48,9535.2,17562.74,4430.63
2020-02-25,3828.4,22605.41,43045.68,26893.23,2103.61,582.62,9535.2,17177.37,4361.41
2020-02-26,3830.34,22426.19,42737.28,26696.49,2076.77,581.78,9606.15,17041.92,4297.7
2020-02-27,3639.51,21948.23,41607.42,26778.62,2054.89,559.98,9606.15,16767.72,4263.24
2020-02-28,3488.6,21142.96,41324.31,26129.93,1987.01,539.38,9606.14,16263.05,4122.63
2020-03-02,3523.24,21344.08,42167.24,26291.68,2002.51,542.17,9889.9,16553.26,4283.63
2020-03-03,3575.13,21082.73,42472.25,26284.82,2014.15,550.22,9889.89,16423.62,4289.4
2020-03-04,3597.98,21100.06,43404.76,26222.07,2059.33,557.73,9889.89,16779.53,4366.36
2020-03-05,3544.83,21329.12,42344.86,26767.87,2085.26,552.54,9889.89,16553.99,4324.09
2020-03-06,3440.3,20749.75,41388.78,26146.67,2040.22,531.29,9889.89,16175.02,4229.46
2020-03-09,3186.9,19698.76,38730.56,25040.46,1954.77,490.66,9875.7,14514.24,4035.54
2020-03-10,3155.6,19867.12,39565.44,25392.51,1962.93,484.7,9875.7,14958.09,4070.29
2020-03-11,3148.41,19416.06,38678.55,25231.61,1908.27,484.16,9875.68,14270.09,3979.67
2020-03-12,2723.9,18559.63,36636.7,24309.07,1834.33,432.1,9875.68,12508.45,3727.6
2020-03-13,2732.8,17431.05,38085.05,24032.91,1771.44,432.85,9875.68,13716.33,3763.57
2020-03-16,2527.4,17002.04,38085.05,23063.57,1714.86,416.77,9875.68,12360.4,3232.36
2020-03-17,2528.77,17011.53,36862.84,23263.73,1672.44,424.26,9875.68,12685.21,3271.4
2020-03-18,2576.21,16726.55,35532.74,22291.82,1591.2,404.1,9875.68,11721.42,2876.03
2020-03-19,2636.02,16552.83,35143.63,21709.13,1457.64,422.75,9875.68,12170.52,3081.43
2020-03-20,2756.6,16552.83,34269.51,22805.07,1566.15,431.98,9875.68,11851.81,3077.18
2020-03-23,2664.1,16887.78,32964.22,21696.13,1482.46,423.72,9875.68,11228.49,2897.83
2020-03-24,2850.7,18077.5,34565.71,22663.49,1609.97,461.73,9875.68,12571.08,2894.74
2020-03-25,2919.65,19546.63,35536.7,23527.19,1704.76,475.4,9247.47,13139.23,3123.13
2020-03-26,3004.43,18664.6,35706.57,23352.34,1686.24,482.99,9247.47,13371.17,3214.57
2020-03-27,2862.79,19389.43,33799.49,23484.28,1717.73,464.93,9247.46,12687.74,3228.37
2020-03-30,2826.94,19084.97,34199.97,23175.11,1717.12,475.98,9247.46,13038.5,3316.27
2020-03-31,2901.58,18917.01,34554.53,23603.48,1754.64,483.44,9247.46,13378.75,3487.49
2020-04-01,2839.42,18065.41,33691.88,23085.79,1685.46,471.3,9247.46,12876.37,3421.39
2020-04-02,2895.4,17818.72,33590.62,23280.06,1724.86,478.28,8679.79,13097.84,3559.25
2020-04-03,2857.05,17820.19,33075.41,23236.11,1725.44,471.46,8679.79,12938.3,3674.43
2020-04-06,2969.8,18576.3,34381.56,23749.12,1791.88,489.82,8679.79,13592.7,3748.47
2020-04-07,3033.57,18950.18,34526.31,24253.29,1823.6,499.85,8679.79,13614.14,3711.66
2020-04-08,3055.32,19353.24,34567.78,23970.37,1807.14,500.71,8679.79,13925.71,3759.76
2020-04-09,3092.39,19345.77,34567.78,24300.33,1836.21,508.04,8679.79,14166.63,3822.18
2020-04-14,3057.66,19638.81,34746.39,24435.4,1857.08,507.74,8679.79,14258.43,3919.91
2020-04-15,2920.82,19550.09,33855.24,24145.34,1857.08,491.13,8679.79,13958.58,3854.71
2020-04-16,2925.16,19290.2,33759.75,24006.45,1857.07,496.08,8679.79,13899.32,3802.47
2020-04-17,3015.41,19897.26,34743.1,24380.0,1914.53,505.82,8679.79,14359.88,3819.61
2020-04-20,3021.85,19669.12,34477.06,24330.02,1898.36,512.76,8679.79,14388.28,3748.31
2020-04-21,2908.09,19280.78,33892.28,23793.55,1879.38,495.76,8679.79,13940.06,3652.87
2020-04-22,2950.37,19137.95,34223.85,23893.36,1896.15,509.62,8679.79,14288.16,3678.5
2020-04-23,3017.76,19429.44,34240.6,23977.32,1914.73,512.73,8679.79,14251.09,3748.49
2020-04-24,2942.98,19262.0,34586.82,23831.33,1889.01,504.94,8679.79,14420.36,3679.67
2020-04-27,3036.44,19783.22,34968.09,24280.14,1922.77,512.19,8679.79,14642.11,3811.71
2020-04-28,3121.32,19771.19,35830.81,24575.96,1934.09,519.97,8679.79,14798.29,3900.92
2020-04-29,3196.12,19771.19,36870.09,24643.59,1947.56,526.96,8679.79,15228.11,4014.7
2020-04-30,3099.12,20193.69,36470.11,24643.59,1947.56,512.92,8679.79,14780.74,3977.56
2020-05-04,2952.22,20193.69,36370.43,23613.8,1895.37,496.31,8679.79,14745.04,3853.27
2020-05-05,3006.29,20193.69,36616.06,23868.66,1895.37,509.83,8679.77,14811.56,3922.4
2020-05-06,2998.46,20193.69,36986.2,24137.48,1928.76,505.55,8679.77,14830.74,3964.94
2020-05-07,3052.55,19674.77,36792.41,23980.63,1928.61,516.26,8682.65,14833.69,3999.54
2020-05-08,3058.66,20179.09,37623.68,24230.17,1945.82,520.57,8682.65,14966.56,3818.24
2020-05-11,3060.0,20390.66,37631.89,24602.06,1935.4,520.33,8682.65,15103.22,3811.75
2020-05-12,3067.8,20366.48,37462.89,24245.68,1922.17,520.44,8682.65,14881.16,3734.75
2020-05-13,2973.77,20267.05,36394.59,24180.3,1940.42,512.19,8241.17,14503.21,3604.91
2020-05-14,2899.51,19914.78,36094.14,23829.74,1924.96,499.03,8241.17,14509.66,3641.64
2020-05-15,2932.21,20037.47,35691.39,23797.47,1927.28,500.31,8241.17,14638.9,3622.15
2020-05-18,3026.69,20133.73,37112.46,23934.77,1937.11,519.89,8169.29,14638.9,3763.21
2020-05-19,2960.89,20433.45,35862.04,24388.13,1980.61,520.45,8169.29,14885.48,3729.97
2020-05-20,2994.7,20595.15,36026.98,24399.95,1989.64,531.06,8169.29,14997.63,3755.08
2020-05-21,2940.62,20552.31,35560.76,24280.03,1998.31,522.81,8169.29,14884.85,3755.08
2020-05-22,2962.73,20388.16,35784.42,22930.14,1970.13,524.38,8169.29,14913.64,3723.57
2020-05-25,3003.88,20741.65,35834.2,22952.24,1994.6,532.82,8169.29,15075.42,3751.39
2020-05-26,3165.46,21271.17,36206.86,23384.66,2029.78,531.3,8169.29,15148.12,3733.78
2020-05-27,3234.07,21419.23,36889.96,23301.36,2031.2,528.96,7969.66,15272.03,3769.32
2020-05-28,3281.9,21916.31,36508.14,23132.76,2028.54,538.62,7969.66,15262.73,3658.11
2020-05-29,3202.95,21877.89,36122.73,22961.47,2029.6,532.57,7876.0,15192.83,3647.6
2020-06-01,3268.03,22062.39,36980.85,23732.52,2065.08,539.54,7876.0,15236.21,3685.72
2020-06-02,3320.42,22325.61,37460.44,23995.94,2087.19,546.12,7749.85,15396.33,3750.37
2020-06-03,3427.24,22613.76,38290.77,24325.62,2147.0,561.3,7693.24,15572.63,3833.47
2020-06-04,3449.89,22695.74,37872.89,24366.3,2151.18,559.13,6493.88,15527.87,3885.41
2020-06-05,3540.0,22863.73,38948.08,24770.41,2181.87,572.8,6260.51,15854.07,4033.42
2020-06-08,3535.11,23178.1,39954.01,24776.77,2184.29,566.2,6207.44,15974.91,4139.89
2020-06-09,3487.33,23091.03,39185.66,25057.22,2188.92,561.75,6207.3,15833.74,4126.17
2020-06-10,3442.66,23124.95,38266.19,25049.73,2195.69,559.28,6207.3,15701.33,4063.89
2020-06-11,3271.68,22472.91,36827.36,24480.15,2176.78,540.26,6419.57,15050.92,3944.23
2020-06-12,3296.63,22305.48,37679.24,24301.38,2132.3,545.16,6844.12,15256.57,3981.84
2020-06-15,3339.35,21530.95,37416.74,23776.95,2030.82,541.92,6842.98,15359.66,3893.13
2020-06-16,3447.65,22582.21,37894.05,24344.09,2138.05,560.01,6844.11,15515.83,3939.79
2020-06-17,3440.91,22455.76,37897.24,24481.41,2141.05,566.48,6844.11,15428.69,3996.6
2020-06-18,3413.96,22355.46,37632.89,24464.94,2133.48,562.61,6530.93,15479.83,3990.77
2020-06-19,3376.57,22478.79,38404.63,24643.89,2141.32,567.83,6530.93,15474.2,4026.79
2020-06-22,3383.27,22437.27,38123.56,24511.34,2126.73,565.07,6490.32,15516.9,3998.52
2020-06-23,3433.88,22549.05,38217.68,24907.34,2131.24,574.19,6490.32,15564.75,4031.73
2020-06-24,3301.53,22534.32,37908.38,24781.58,2161.51,557.33,6490.32,15294.38,4036.23
2020-06-25,3357.0,22259.79,37734.52,24781.58,2112.37,560.41,6490.32,15446.14,4038.31
2020-06-26,3304.54,22512.08,37431.95,24549.99,2134.65,559.82,6216.48,15188.98,3990.95
2020-06-29,3326.33,21995.04,37769.19,24301.28,2093.48,560.16,6207.28,15389.72,3990.95
2020-06-30,3328.01,22288.14,37716.43,24427.19,2108.33,559.73,6207.28,15515.22,3959.02
2020-07-01,3331.99,22121.73,37619.77,24427.19,2106.7,562.67,6207.28,15515.22,4037.07
2020-07-02,3402.46,22145.96,37894.08,25124.19,2135.37,570.75,6207.26,15622.4,4177.89
2020-07-03,3393.25,22306.48,37950.0,25373.12,2152.41,568.63,6207.26,15596.75,4202.17
2020-07-06,3473.18,22714.44,37884.76,26339.16,2187.93,578.52,6567.35,15669.67,4284.42
2020-07-07,3462.83,22614.69,37837.39,25975.66,2164.17,575.52,6567.35,15595.5,4257.67
2020-07-08,3418.91,22438.65,37483.88,26129.18,2158.88,572.18,6567.35,15629.19,4185.91
2020-07-09,3393.61,22529.29,36795.95,26210.16,2167.9,567.38,6567.35,15568.64,4032.15
2020-07-10,3442.06,22290.81,36465.46,25727.41,2150.25,570.52,6725.44,15713.82,4029.4
2020-07-13,3478.27,22784.74,36389.39,25772.12,2186.06,578.85,7283.5,15639.41,4115.28
2020-07-14,3457.77,22587.01,36190.91,25477.89,2183.61,572.51,7424.02,15908.45,4180.91
2020-07-15,3500.87,22945.5,36590.26,25481.58,2201.88,577.56,7502.92,16063.33,4041.62
2020-07-16,3499.3,22770.36,36465.67,24970.69,2183.76,573.94,7463.32,16024.5,4041.62
2020-07-17,3491.16,22696.42,36327.84,25089.17,2201.19,573.8,7574.89,16123.48,3994.73
2020-07-20,3526.91,22717.48,36323.69,25057.99,2198.2,579.14,7574.89,16183.66,3924.61
2020-07-21,3553.27,22884.22,36881.67,25635.66,2228.83,581.29,7574.89,16162.96,3887.28
2020-07-22,3501.65,22751.61,37447.1,25057.94,2228.66,572.9,7574.89,16171.06,3944.82
2020-07-23,3492.06,22751.61,37433.3,25263.0,2216.19,576.67,7574.89,16018.65,3984.28
2020-07-24,3435.43,22751.61,37357.46,24705.33,2200.44,563.95,7574.89,15997.06,4014.88
2020-07-27,3407.46,22715.85,37742.14,24603.26,2217.86,564.37,7574.89,16161.33,4062.65
2020-07-28,3436.7,22657.38,37771.21,24772.76,2256.99,566.33,7358.92,16121.32,4055.59
2020-07-29,3405.62,22397.11,37720.84,24883.14,2263.16,564.11,7430.9,16294.66,3983.25
2020-07-30,3340.48,22339.23,37136.78,24710.59,2267.01,549.2,7430.9,16299.29,3953.3
2020-07-31,3273.37,21710.0,37019.68,24595.35,2249.37,545.29,7430.9,16169.2,4017.08
2020-08-03,3322.99,22195.38,37546.72,24458.13,2251.04,557.73,7430.9,16169.2,3946.52
2020-08-04,3320.71,22573.66,37466.95,24946.63,2279.97,557.94,7430.9,16368.03,3926.25
2020-08-05,3330.49,22514.85,37901.96,25102.54,2311.86,563.05,7430.9,16501.61,3932.35
2020-08-06,3308.63,22418.15,37998.34,24930.58,2342.61,558.46,7430.9,16579.1,3968.74
2020-08-07,3340.1,22329.94,38005.0,24531.62,2351.67,559.57,7430.9,16544.48,3988.9
2020-08-10,3358.67,22329.94,38289.76,24377.43,2386.38,557.08,7430.9,16605.5,3984.09
2020-08-11,3433.6,22750.24,38703.59,24890.68,2418.67,565.56,7430.9,16497.01,4000.25
2020-08-12,3466.87,22843.96,38634.1,25244.02,2432.35,575.06,7430.9,16575.28,4036.54
2020-08-13,3447.14,23249.61,38615.62,25230.67,2437.53,569.95,7430.9,16530.06,4004.99
2020-08-14,3422.0,23289.36,38949.88,25183.01,2407.49,560.84,7430.9,16514.61,4017.11
2020-08-17,3426.17,23096.75,39285.85,25347.34,2407.49,562.94,7430.9,16656.12,4041.02
2020-08-18,3393.24,23051.08,39087.35,25367.38,2348.24,559.44,7430.9,16626.06,4023.76
2020-08-19,3375.6,23110.61,39021.92,25178.91,2360.54,560.23,7430.9,16577.38,3998.8
2020-08-20,3337.62,22880.62,38707.24,24791.39,2274.22,552.44,7430.9,16606.76,3977.97
2020-08-21,3301.26,22920.3,38095.88,25113.84,2304.59,551.37,7621.94,16517.85,3994.71
2020-08-24,3368.99,22985.51,38029.62,25551.58,2329.83,560.99,7621.94,16626.64,3962.37
2020-08-25,3369.52,23296.77,38249.9,25486.22,2366.73,559.81,7621.94,16617.48,3897.73
2020-08-26,3400.38,23290.86,37753.04,25491.79,2369.32,566.23,7621.93,16789.97,3861.65
2020-08-27,3370.25,23208.86,37647.19,25281.15,2344.45,562.41,7621.93,16731.49,3887.8
2020-08-28,3378.6,22882.65,37794.25,25422.06,2353.8,556.8,7718.16,16705.79,3873.77
2020-08-31,3332.53,23139.76,36840.73,25177.05,2326.17,549.2,7718.16,16514.44,3767.15
2020-09-01,3314.23,23138.07,37487.99,25184.85,2349.55,552.22,7718.16,16644.99,3752.95
2020-09-02,3358.68,23247.15,37053.77,25120.09,2364.37,561.27,7718.16,16697.97,3814.95
2020-09-03,3327.19,23465.53,36429.66,25007.6,2395.9,549.6,7718.16,16448.89,3845.87
2020-09-04,3310.69,23205.43,36448.5,24695.45,2368.25,540.27,7718.16,16218.01,3810.61
2020-09-07,3359.38,23089.95,36448.5,24589.65,2384.22,547.14,7718.16,16218.01,3854.21
2020-09-08,3303.23,23274.13,36071.43,24624.34,2401.91,540.79,7718.15,16099.52,3826.07
2020-09-09,3362.4,23032.54,36157.96,24468.93,2375.81,552.05,7718.15,16383.6,3771.72
2020-09-10,3355.85,23235.47,36180.74,24313.54,2396.48,550.5,7933.45,16185.32,3687.17
2020-09-11,3351.24,23406.49,36334.89,24503.31,2396.69,552.01,7933.74,16222.46,3712.67
2020-09-14,3353.62,23559.3,36881.99,24640.28,2427.91,552.44,7933.74,16360.14,3709.84
2020-09-15,3363.15,23454.89,36729.15,24732.76,2443.58,555.95,7933.74,16431.27,3721.71
2020-09-16,3392.9,23475.53,36729.15,24725.63,2435.92,558.43,7933.74,16295.66,3717.06
2020-09-17,3390.18,23319.37,36130.92,24340.85,2406.17,552.48,7933.74,16246.72,3729.64
2020-09-18,3375.86,23360.3,36017.35,24455.41,2412.4,550.85,7933.74,16198.97,3729.64
2020-09-21,3234.31,23360.3,35517.77,23950.69,2389.39,536.01,7933.74,15981.77,3643.85
2020-09-22,3220.88,23360.3,35853.58,23716.85,2332.59,540.78,7933.74,16142.89,3634.63
2020-09-23,3215.63,23346.49,35829.58,23742.51,2333.24,545.68,7933.74,15817.11,3520.45
2020-09-24,3172.6,23087.82,36217.49,23311.07,2272.7,541.11,7933.74,15912.26,3571.42
2020-09-25,3163.67,23204.62,36583.71,23235.42,2278.79,540.91,7933.74,16065.35,3589.04
2020-09-28,3260.42,23511.62,37231.5,23476.05,2308.08,551.67,7933.74,16242.81,3595.39
2020-09-29,3234.9,23539.1,37134.92,23275.53,2327.89,548.92,7933.74,16211.52,3555.32
2020-09-30,3235.44,23185.12,37458.69,23459.05,2327.89,547.7,7933.74,16121.38,3637.3
2020-10-01,3236.79,23184.93,36626.11,23459.05,2327.89,550.54,7933.74,16184.54,3635.47
2020-10-02,3248.23,23029.9,36642.38,23459.05,2327.89,553.12,7933.73,16199.25,3666.03
2020-10-05,3293.89,23312.14,36740.33,23767.78,2358.0,557.92,7933.73,16410.19,3675.83
2020-10-06,3341.32,23433.73,36947.87,23980.65,2365.9,555.38,7933.73,16236.13,3621.71
2020-10-07,3325.72,23422.82,37418.79,24242.86,2386.94,554.6,8077.51,16428.3,3588.35
2020-10-08,3369.84,23647.07,38404.05,24193.35,2391.96,559.94,8077.51,16534.54,3650.27
2020-10-09,3387.35,23619.69,38478.58,24119.13,2391.96,567.17,8077.51,16562.81,3677.45
2020-10-12,3385.36,23558.69,38342.09,24649.68,2403.73,572.31,8077.51,16562.81,3677.45
2020-10-13,3320.47,23601.78,38131.78,24649.68,2403.15,572.47,8077.51,16510.83,3654.69
2020-10-14,3316.16,23626.73,38025.72,24667.09,2380.48,571.98,8077.5,16455.4,3664.4
2020-10-15,3242.06,23507.23,38059.23,24158.54,2361.21,560.47,8077.5,16501.03,3661.72
2020-10-16,3264.6,23410.63,37876.49,24386.79,2341.53,568.18,8077.5,16438.75,3640.58
2020-10-19,3262.3,23671.13,37655.45,24542.26,2346.74,565.25,8077.5,16274.07,3631.8
2020-10-20,3260.09,23567.04,38201.81,24569.54,2358.41,564.0,8077.5,16273.26,3672.92
2020-10-21,3201.24,23639.46,38669.25,24754.42,2370.86,557.4,8077.5,16230.23,3782.66
2020-10-22,3202.19,23474.27,38652.19,24786.13,2355.05,554.2,8077.5,16279.36,3811.29
2020-10-23,3246.45,23516.59,38707.72,24918.78,2360.81,554.34,8048.74,16304.08,3807.95
2020-10-26,3210.16,23494.34,38245.86,24918.78,2343.91,545.95,8048.74,16079.55,3705.99
2020-10-27,3153.02,23485.8,38001.31,24787.19,2330.84,545.65,7933.7,16020.94,3697.0
2020-10-28,3047.79,23418.51,37393.71,24708.8,2345.26,534.09,7933.7,15586.57,3629.48
2020-10-29,3036.59,23331.94,36801.37,24586.6,2326.67,534.43,7933.7,15670.7,3582.64
2020-10-30,3043.36,22977.13,36987.86,24107.42,2267.15,533.88,7933.7,15580.64,3539.92
2020-11-02,3077.58,23295.48,36987.86,24460.01,2300.16,543.91,7933.7,15696.87,3571.13
2020-11-03,3154.91,23295.48,37466.09,24939.73,2343.31,554.48,7933.7,15939.15,3521.45
2020-11-04,3205.12,23695.23,37475.76,24886.14,2357.32,565.26,7852.66,15998.74,3518.05
2020-11-05,3209.01,24105.28,38399.07,25695.92,2413.79,571.6,7852.66,16298.17,3703.94
2020-11-06,3191.33,24325.23,38530.5,25712.97,2416.5,572.9,7853.37,16282.83,3812.38
2020-11-09,3391.68,24839.84,39652.52,26016.17,2447.2,593.93,7853.37,16475.86,3928.48
2020-11-10,3525.86,24905.59,40404.58,26301.48,2452.83,591.87,7790.66,16615.37,3977.45
2020-11-11,3517.21,25349.6,40858.95,26226.98,2485.87,599.21,7790.66,16774.14,3979.34
2020-11-12,3505.52,25520.88,40335.95,26169.38,2475.62,600.05,7790.66,16582.18,3916.5
2020-11-13,3524.2,25385.87,40791.81,26156.86,2493.87,596.87,7790.66,16675.64,4005.35
2020-11-16,3582.29,25906.93,40791.81,26381.67,2543.03,601.67,7790.66,16889.81,4047.42
2020-11-17,3592.5,26014.62,41948.79,26415.09,2539.15,600.94,7790.66,16948.06,4053.5
2020-11-18,3614.96,25728.14,42252.61,26544.29,2545.64,600.88,7790.51,16889.82,4108.79
2020-11-19,3572.69,25634.34,41868.82,26356.97,2547.42,596.01,7790.51,16909.81,4028.3
2020-11-20,3585.66,25527.37,41905.06,26451.54,2553.5,601.62,7790.51,17019.1,4054.53
2020-11-23,3614.14,25527.37,42267.2,26486.2,2602.59,601.37,7776.39,17094.53,4131.26
2020-11-24,3724.22,26165.59,42736.48,26588.2,2617.76,607.46,7776.39,17274.25,4197.27
2020-11-25,3702.84,26296.86,42200.59,26669.75,2601.54,606.39,7776.04,17313.07,4135.16
2020-11-26,3691.48,26537.31,42063.5,26819.45,2625.91,607.39,7776.04,17351.34,4121.96
2020-11-27,3719.36,26644.71,41674.3,26894.68,2633.45,611.67,7775.76,17396.56,4117.03
2020-11-30,3667.16,26433.62,41778.87,26341.49,2591.34,606.02,7775.76,17190.25,4032.87
2020-12-01,3717.68,26787.54,42895.63,26567.68,2634.25,611.41,7775.76,17296.93,4110.59
2020-12-02,3709.69,26800.98,43674.83,26532.58,2675.9,610.94,7718.5,17358.21,4157.12
2020-12-03,3714.79,26809.37,43934.21,26728.5,2690.05,610.48,7718.5,17398.02,4188.8
2020-12-04,3726.86,26751.24,43646.03,26835.92,2731.45,615.67,7718.5,17520.97,4191.18
2020-12-07,3694.71,26547.44,43255.25,26506.85,2745.44,616.2,7719.35,17582.35,4130.41
2020-12-08,3692.34,26467.08,43098.64,26304.56,2700.93,616.59,7719.35,17639.0,4130.41
2020-12-09,3694.92,26817.94,42736.96,26502.84,2755.47,619.72,7712.72,17559.86,4148.7
2020-12-10,3680.11,26756.24,43518.71,26410.59,2746.46,618.1,7772.14,17593.34,4106.42
2020-12-11,3649.74,26652.52,43612.31,26505.87,2770.06,614.46,7712.47,17548.92,4085.89
2020-12-14,3673.3,26732.44,43569.84,26389.52,2762.2,612.88,7704.92,17387.4,4052.84
2020-12-15,3701.71,26687.84,43543.35,26207.29,2756.82,617.34,7702.35,17506.48,4061.66
2020-12-16,3663.95,26757.4,43790.42,26460.29,2771.79,621.86,7704.62,17567.42,4110.99
